word: a                   counts: 8283
word: beerah              counts: 1
word: beerelim            counts: 1
word: beeri               counts: 2
word: beerlahairoi        counts: 1
word: beeroth             counts: 6
word: beerothite          counts: 4
word: beerothites         counts: 1
word: beersheba           counts: 34
word: bees                counts: 3
word: beeshterah          counts: 1
word: beetle              counts: 1
word: beeves              counts: 7
word: befall              counts: 9
word: befallen            counts: 7
word: befalleth           counts: 3
word: befell              counts: 5
word: before              counts: 1798
word: beforehand          counts: 5
word: beforetime          counts: 11
word: beg                 counts: 3
word: began               counts: 179
word: begat               counts: 225
word: beget               counts: 10
word: begettest           counts: 2
word: begetteth           counts: 3
word: beggar              counts: 3
word: beggarly            counts: 1
word: begged              counts: 3
word: begging             counts: 3
word: begin               counts: 27
word: beginnest           counts: 1
word: beginning           counts: 105
word: beginnings          counts: 4
word: begotten            counts: 24
word: beguile             counts: 2
word: beguiled            counts: 5
word: beguiling           counts: 1
word: begun               counts: 12
word: behalf              counts: 13
word: behave              counts: 6
word: behaved             counts: 9
word: behaveth            counts: 1
word: behaviour           counts: 4
word: beheaded            counts: 7
word: beheld              counts: 53
word: behemoth            counts: 1
word: behind              counts: 74
word: behold              counts: 1325
word: beholdest           counts: 4
word: beholdeth           counts: 4
word: beholding           counts: 15
word: behoved             counts: 2
word: being               counts: 291
word: bekah               counts: 1
word: bel                 counts: 3
word: bela                counts: 13
word: belah               counts: 1
word: belaites            counts: 1
word: belch               counts: 1
word: belial              counts: 17
word: belied              counts: 1
word: belief              counts: 1
word: believe             counts: 143
word: believed            counts: 116
word: believers           counts: 2
word: believest           counts: 8
word: believeth           counts: 45
word: believing           counts: 8
word: bell                counts: 4
word: bellies             counts: 1
word: bellow              counts: 1
word: bellows             counts: 1
word: bells               counts: 4
word: belly               counts: 49
word: belong              counts: 12
word: belonged            counts: 12
word: belongest           counts: 1
word: belongeth           counts: 20
word: belonging           counts: 5
word: beloved             counts: 113
word: belshazzar          counts: 8
word: belteshazzar        counts: 10
word: bemoan              counts: 5
word: bemoaned            counts: 1
word: bemoaning           counts: 1
word: ben                 counts: 1
